010058,CALEND-830-Κυριακή-04,6
010060,ΤΗΛΕΜΑ-837-Κυριακή-30,26
010060,CALEND-830-Κυριακή-04,54
010062,CALEND-830-Κυριακή-04,60
010065,CALEND-830-Κυριακή-04,14
010066,ΤΗΛΕΜΑ-837-Κυριακή-30,29
010066,CALEND-830-Κυριακή-04,57
010067,CALEND-830-Κυριακή-04,59
010069,ΤΗΛΕΜΑ-837-Κυριακή-30,6
010070,ΤΗΛΕΜΑ-837-Κυριακή-30,30
010070,CALEND-830-Κυριακή-04,58
010071,ΤΗΛΕΜΑ-837-Κυριακή-30,23
010072,CALEND-830-Κυριακή-04,9
010074,CALEND-830-Κυριακή-04,8
010075,ΤΗΛΕΜΑ-837-Κυριακή-30,2
010075,CALEND-830-Κυριακή-04,10
010078,CALEND-750-Κυριακή-07,20
010078,CALEND-806-807-Κυριακή-01,23
010078,CALEND-830-Κυριακή-04,52
010078,CALEND-831-Κυριακή-04,28
010079,CALEND-806-807-Κυριακή-01,24
010080,CALEND-892-Κυριακή-04,47
010081,CALEND-830-Κυριακή-04,5
010084,CALEND-830-Κυριακή-04,1
010085,ΤΗΛΕΜΑ-837-Κυριακή-30,14
010085,CALEND-892-Κυριακή-04,45
010085,CALEND-Α16-876-Κυριακή-01,32
010085,CALEND-Γ16-866-Κυριακή-01,35
010085,CALEND-803-Κυριακή-02,22
010086,CALEND-750-Κυριακή-07,21
010086,CALEND-856-Κυριακή-06,45
010087,ΤΗΛΕΜΑ-837-Κυριακή-30,10
010100,ΤΗΛΕΜΑ-Μ3-Κυριακή-30,17
020004,CALEND-909-Κυριακή-09,37
020005,CALEND-838-914-Κυριακή-04,25
020005,CALEND-860-Κυριακή-04,14
020006,CALEND-420-Κυριακή-06,27
020008,CALEND-420-Κυριακή-06,26
020009,CALEND-703-Κυριακή-04,13
020009,CALEND-827-828-Κυριακή-05,16
020009,CALEND-831-Κυριακή-04,16
020009,CALEND-845-871-Κυριακή-02,11
020009,CALEND-803-Κυριακή-02,11
020010,CALEND-420-Κυριακή-06,18
020011,CALEND-838-914-Κυριακή-04,21
020013,CΗΛΠΑΠ-16-Κυριακή-03,2
020014,CΗΛΠΑΠ-16-Κυριακή-03,3
020015,CΗΛΠΑΠ-16-Κυριακή-03,4
020016,CΗΛΠΑΠ-16-Κυριακή-03,5
020017,CΗΛΠΑΠ-16-Κυριακή-03,6
020018,CALEND-838-914-Κυριακή-04,14
020019,CALEND-838-914-Κυριακή-04,15
020020,CALEND-838-914-Κυριακή-04,16
020021,CALEND-838-914-Κυριακή-04,17
020024,CALEND-838-914-Κυριακή-04,47
020024,CALEND-860-Κυριακή-04,41
020025,CALEND-838-914-Κυριακή-04,48
020025,CALEND-860-Κυριακή-04,42
020026,CALEND-838-914-Κυριακή-04,50
020026,CALEND-860-Κυριακή-04,44
020028,CALEND-838-914-Κυριακή-04,29
020028,CALEND-860-Κυριακή-04,18
020029,CALEND-838-914-Κυριακή-04,30
020029,CALEND-860-Κυριακή-04,19
020032,CALEND-838-914-Κυριακή-04,44
020033,CALEND-838-914-Κυριακή-04,45
020034,CALEND-838-914-Κυριακή-04,46
020036,CALEND-420-Κυριακή-06,13
020037,CALEND-420-Κυριακή-06,14
020037,CALEND-838-914-Κυριακή-04,41
020038,CALEND-420-Κυριακή-06,15
020038,CALEND-838-914-Κυριακή-04,42
020039,CALEND-420-Κυριακή-06,16
020039,CALEND-838-914-Κυριακή-04,43
020041,CALEND-838-914-Κυριακή-04,49
020041,CALEND-860-Κυριακή-04,43
020042,CALEND-838-914-Κυριακή-04,51
020042,CALEND-860-Κυριακή-04,45
020043,CALEND-838-914-Κυριακή-04,52
020043,CALEND-860-Κυριακή-04,46
020044,CALEND-420-Κυριακή-06,29
020045,CALEND-049-Κυριακή-08,23
020045,CALEND-420-Κυριακή-06,32
020045,CALEND-838-914-Κυριακή-04,24
020045,CALEND-860-Κυριακή-04,13
020046,CALEND-049-Κυριακή-08,24
020046,CALEND-420-Κυριακή-06,33
020047,CALEND-703-Κυριακή-04,11
020047,CALEND-827-828-Κυριακή-05,14
020047,CALEND-831-Κυριακή-04,14
020047,CALEND-845-871-Κυριακή-02,9
020047,CALEND-803-Κυριακή-02,9
020048,CALEND-703-Κυριακή-04,12
020048,CALEND-827-828-Κυριακή-05,15
020048,CALEND-831-Κυριακή-04,15
020048,CALEND-845-871-Κυριακή-02,10
020048,CALEND-803-Κυριακή-02,10
020049,CALEND-703-Κυριακή-04,14
020049,CALEND-827-828-Κυριακή-05,17
020049,CALEND-831-Κυριακή-04,17
020049,CALEND-845-871-Κυριακή-02,12
020049,CALEND-860-Κυριακή-04,23
020049,CALEND-803-Κυριακή-02,12
020050,CALEND-703-Κυριακή-04,15
020050,CALEND-827-828-Κυριακή-05,18
020050,CALEND-831-Κυριακή-04,18
020050,CALEND-845-871-Κυριακή-02,13
020050,CALEND-860-Κυριακή-04,24
020050,CALEND-803-Κυριακή-02,13
020052,CALEND-703-Κυριακή-04,16
020052,CALEND-845-871-Κυριακή-02,14
020052,CALEND-803-Κυριακή-02,14
020053,CALEND-703-Κυριακή-04,17
020053,CALEND-845-871-Κυριακή-02,15
020053,CALEND-909-Κυριακή-09,34
020053,CALEND-803-Κυριακή-02,15
020054,CALEND-703-Κυριακή-04,18
020054,CALEND-845-871-Κυριακή-02,16
020054,CALEND-909-Κυριακή-09,35
020054,CALEND-803-Κυριακή-02,16
020055,CΗΛΠΑΠ-21-Κυριακή-06,10
020055,CALEND-Β18-Γ18-Κυριακή-08,39
020056,CΗΛΠΑΠ-21-Κυριακή-06,11
020056,CALEND-Β18-Γ18-Κυριακή-08,40
020058,CΗΛΠΑΠ-21-Κυριακή-06,13
020058,CALEND-Β18-Γ18-Κυριακή-08,42
020059,CΗΛΠΑΠ-16-Κυριακή-03,29
020059,CALEND-838-914-Κυριακή-04,40
020060,CΗΛΠΑΠ-16-Κυριακή-03,1
020061,CALEND-838-914-Κυριακή-04,35
020062,CALEND-838-914-Κυριακή-04,20
020063,CALEND-838-914-Κυριακή-04,31
020063,CALEND-860-Κυριακή-04,20
020065,CALEND-838-914-Κυριακή-04,33
020065,CALEND-860-Κυριακή-04,22
020067,CALEND-838-914-Κυριακή-04,42
020068,CALEND-838-914-Κυριακή-04,43
020069,CALEND-838-914-Κυριακή-04,44
020069,CALEND-860-Κυριακή-04,38
020070,CALEND-838-914-Κυριακή-04,45
020070,CALEND-860-Κυριακή-04,39
020071,CALEND-838-914-Κυριακή-04,46
020071,CALEND-860-Κυριακή-04,40
020073,CALEND-420-Κυριακή-06,28
020074,CALEND-420-Κυριακή-06,30
020075,CALEND-420-Κυριακή-06,31
020076,CALEND-420-Κυριακή-06,17
020078,CALEND-838-914-Κυριακή-04,32
020078,CALEND-860-Κυριακή-04,21
020079,CΗΛΠΑΠ-16-Κυριακή-03,27
020079,CALEND-838-914-Κυριακή-04,26
020079,CALEND-860-Κυριακή-04,15
020080,CΗΛΠΑΠ-16-Κυριακή-03,28
020080,CALEND-838-914-Κυριακή-04,27
020080,CALEND-860-Κυριακή-04,16
020081,CΗΛΠΑΠ-21-Κυριακή-06,12
020081,CALEND-Β18-Γ18-Κυριακή-08,41
020082,CALEND-838-914-Κυριακή-04,34
020087,CALEND-838-914-Κυριακή-04,28
020087,CALEND-860-Κυριακή-04,17
020088,CALEND-838-914-Κυριακή-04,18
020089,CALEND-909-Κυριακή-09,36
020090,CALEND-909-Κυριακή-09,38
020091,CALEND-909-Κυριακή-09,2
020092,CALEND-909-Κυριακή-09,3
020860,CALEND-860-Κυριακή-04,37
030001,ΤΗΛΕΜΑ-407-Κυριακή-30,3
030001,CALEND-304-305-Κυριακή-07,3
030001,CALEND-406-Κυριακή-10,3
030001,CALEND-Α5-Κυριακή-11,25
030001,CALEND-Β5-Κυριακή-07,31
030001,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,3
030002,CALEND-304-305-Κυριακή-07,4
030002,CALEND-Α5-Κυριακή-11,26
030002,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,4
030003,CALEND-304-305-Κυριακή-07,5
030003,CALEND-Α5-Κυριακή-11,27
030003,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,5
030004,CALEND-304-305-Κυριακή-07,6
030004,CALEND-Α5-Κυριακή-11,28
030004,CALEND-Β5-Κυριακή-07,43
030004,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,6
030005,CALEND-304-305-Κυριακή-07,7
030005,CALEND-Α5-Κυριακή-11,29
030005,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,7
030006,CALEND-304-305-Κυριακή-07,8
030006,CALEND-Α5-Κυριακή-11,30
030006,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,8
030008,CALEND-304-305-Κυριακή-07,9
030008,CALEND-Α5-Κυριακή-11,31
030008,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,9
030009,CALEND-304-305-Κυριακή-07,10
030009,CALEND-Α5-Κυριακή-11,32
030009,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,10
030010,CALEND-304-305-Κυριακή-07,11
030010,CALEND-Α5-Κυριακή-11,33
030010,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,11
030011,CALEND-304-305-Κυριακή-07,62
030011,CALEND-Α5-Κυριακή-11,11
030011,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,44
030012,CALEND-304-305-Κυριακή-07,63
030012,CALEND-Α5-Κυριακή-11,12
030012,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,45
030013,CALEND-304-305-Κυριακή-07,64
030013,CALEND-Α5-Κυριακή-11,13
030013,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,46
030014,CALEND-304-305-Κυριακή-07,65
030014,CALEND-Α5-Κυριακή-11,14
030014,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,47
030015,CALEND-304-305-Κυριακή-07,66
030015,CALEND-Α5-Κυριακή-11,15
030015,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,48
030016,ΤΗΛΕΜΑ-302-Κυριακή-30,5
030016,CALEND-301-Κυριακή-03,5
030016,CALEND-307-Κυριακή-06,5
030016,CALEND-314-Κυριακή-09,5
030016,CALEND-319-Κυριακή-09,5
030017,CALEND-304-305-Κυριακή-07,68
030017,CALEND-Α5-Κυριακή-11,17
030017,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,50
030018,CALEND-406-Κυριακή-10,16
030019,CALEND-304-305-Κυριακή-07,69
030019,CALEND-Α5-Κυριακή-11,18
030019,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,51
030020,ΤΗΛΕΜΑ-407-Κυριακή-30,23
030020,CALEND-304-305-Κυριακή-07,71
030020,CALEND-406-Κυριακή-10,36
030020,CALEND-Α5-Κυριακή-11,20
030020,CALEND-Β5-Κυριακή-07,15
030020,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,53
030021,ΤΗΛΕΜΑ-407-Κυριακή-30,24
030021,CALEND-304-305-Κυριακή-07,72
030021,CALEND-406-Κυριακή-10,37
030021,CALEND-Α5-Κυριακή-11,21
030021,CALEND-Β5-Κυριακή-07,16
030021,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,54
030022,ΤΗΛΕΜΑ-407-Κυριακή-30,4
030022,CALEND-406-Κυριακή-10,4
030022,CALEND-Β5-Κυριακή-07,32
030023,CALEND-406-Κυριακή-10,5
030023,CALEND-Β5-Κυριακή-07,33
030024,CALEND-406-Κυριακή-10,6
030024,CALEND-Β5-Κυριακή-07,34
030025,CALEND-406-Κυριακή-10,7
030025,CALEND-Β5-Κυριακή-07,35
030026,ΤΗΛΕΜΑ-407-Κυριακή-30,10
030026,CALEND-406-Κυριακή-10,8
030026,CALEND-Β5-Κυριακή-07,36
030027,ΤΗΛΕΜΑ-407-Κυριακή-30,11
030027,CALEND-406-Κυριακή-10,9
030027,CALEND-Β5-Κυριακή-07,37
030028,ΤΗΛΕΜΑ-407-Κυριακή-30,12
030028,CALEND-406-Κυριακή-10,10
030028,CALEND-Β5-Κυριακή-07,38
030029,ΤΗΛΕΜΑ-407-Κυριακή-30,13
030029,CALEND-406-Κυριακή-10,11
030029,CALEND-Β5-Κυριακή-07,39
030030,ΤΗΛΕΜΑ-407-Κυριακή-30,14
030030,CALEND-406-Κυριακή-10,12
030031,ΤΗΛΕΜΑ-407-Κυριακή-30,15
030031,CALEND-406-Κυριακή-10,13
030032,CALEND-Β5-Κυριακή-07,42
030033,CALEND-Β5-Κυριακή-07,41
030034,CALEND-Β5-Κυριακή-07,40
030035,CALEND-406-Κυριακή-10,23
030035,CALEND-Β5-Κυριακή-07,2
030036,CALEND-406-Κυριακή-10,24
030036,CALEND-Β5-Κυριακή-07,3
030037,CALEND-406-Κυριακή-10,25
030037,CALEND-Β5-Κυριακή-07,4
030038,CALEND-406-Κυριακή-10,26
030038,CALEND-Β5-Κυριακή-07,5
030039,ΤΗΛΕΜΑ-407-Κυριακή-30,11
030039,CALEND-406-Κυριακή-10,27
030039,CALEND-Β5-Κυριακή-07,6
030040,ΤΗΛΕΜΑ-407-Κυριακή-30,12
030040,CALEND-406-Κυριακή-10,28
030040,CALEND-Β5-Κυριακή-07,7
030041,ΤΗΛΕΜΑ-407-Κυριακή-30,13
030042,ΤΗΛΕΜΑ-407-Κυριακή-30,14
030042,CALEND-406-Κυριακή-10,29
030042,CALEND-Β5-Κυριακή-07,8
030043,ΤΗΛΕΜΑ-407-Κυριακή-30,15
030043,CALEND-406-Κυριακή-10,30
030043,CALEND-Β5-Κυριακή-07,9
030044,ΤΗΛΕΜΑ-407-Κυριακή-30,16
030044,CALEND-406-Κυριακή-10,31
030044,CALEND-Β5-Κυριακή-07,10
030045,CALEND-406-Κυριακή-10,32
030045,CALEND-Β5-Κυριακή-07,11
030046,CALEND-406-Κυριακή-10,33
030046,CALEND-Β5-Κυριακή-07,12
030047,CALEND-406-Κυριακή-10,34
030047,CALEND-Β5-Κυριακή-07,13
030048,ΤΗΛΕΜΑ-407-Κυριακή-30,5
030049,ΤΗΛΕΜΑ-407-Κυριακή-30,6
030050,ΤΗΛΕΜΑ-407-Κυριακή-30,7
030051,ΤΗΛΕΜΑ-407-Κυριακή-30,18
030053,CALEND-406-Κυριακή-10,18
030054,CALEND-406-Κυριακή-10,19
030057,CALEND-406-Κυριακή-10,20
030058,ΤΗΛΕΜΑ-407-Κυριακή-30,9
030059,ΤΗΛΕΜΑ-407-Κυριακή-30,8
030060,ΤΗΛΕΜΑ-407-Κυριακή-30,8
030061,ΤΗΛΕΜΑ-407-Κυριακή-30,19
030062,ΤΗΛΕΜΑ-407-Κυριακή-30,20
030063,ΤΗΛΕΜΑ-407-Κυριακή-30,21
030064,CALEND-406-Κυριακή-10,18
030064,CALEND-421-Κυριακή-06,2
030065,CALEND-406-Κυριακή-10,19
030066,CALEND-406-Κυριακή-10,20
030067,CALEND-406-Κυριακή-10,21
030068,ΤΗΛΕΜΑ-407-Κυριακή-30,19
030069,ΤΗΛΕΜΑ-407-Κυριακή-30,16
030070,ΤΗΛΕΜΑ-407-Κυριακή-30,20
030070,CALEND-406-Κυριακή-10,28
030071,ΤΗΛΕΜΑ-407-Κυριακή-30,17
030072,ΤΗΛΕΜΑ-407-Κυριακή-30,21
030072,CALEND-406-Κυριακή-10,29
030073,ΤΗΛΕΜΑ-407-Κυριακή-30,18
030074,ΤΗΛΕΜΑ-407-Κυριακή-30,7
030076,CALEND-307-Κυριακή-06,6
030076,CALEND-319-Κυριακή-09,6
030077,CALEND-406-Κυριακή-10,30
030078,ΤΗΛΕΜΑ-407-Κυριακή-30,9
030080,ΤΗΛΕΜΑ-407-Κυριακή-30,10
030083,CALEND-406-Κυριακή-10,17
030084,ΤΗΛΕΜΑ-407-Κυριακή-30,3
030084,CALEND-406-Κυριακή-10,9
030085,ΤΗΛΕΜΑ-407-Κυριακή-30,5
030086,ΤΗΛΕΜΑ-407-Κυριακή-30,6
030087,CALEND-406-Κυριακή-10,21
030088,CALEND-421-Κυριακή-06,3
030089,CALEND-421-Κυριακή-06,37
030090,CALEND-406-Κυριακή-10,22
030090,CALEND-421-Κυριακή-06,38
030091,CALEND-421-Κυριακή-06,39
030092,ΤΗΛΕΜΑ-407-Κυριακή-30,17
030094,ΤΗΛΕΜΑ-302-Κυριακή-30,41
030094,CALEND-406-Κυριακή-10,2
030095,ΤΗΛΕΜΑ-302-Κυριακή-30,42
030095,CALEND-406-Κυριακή-10,3
030096,ΤΗΛΕΜΑ-302-Κυριακή-30,43
030096,CALEND-406-Κυριακή-10,4
030098,CALEND-406-Κυριακή-10,11
030099,CALEND-Β5-Κυριακή-07,44
030100,CALEND-304-305-Κυριακή-07,67
030100,CALEND-Α5-Κυριακή-11,16
030100,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,49
030101,CALEND-406-Κυριακή-10,22
030102,CALEND-406-Κυριακή-10,27
030103,CALEND-406-Κυριακή-10,12
030106,CALEND-406-Κυριακή-10,13
030107,CALEND-304-305-Κυριακή-07,12
030107,CALEND-Α5-Κυριακή-11,34
030107,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,12
030108,CALEND-406-Κυριακή-10,23
030109,CALEND-406-Κυριακή-10,17
030110,CALEND-406-Κυριακή-10,24
030111,ΤΗΛΕΜΑ-407-Κυριακή-30,22
030111,CALEND-406-Κυριακή-10,35
030111,CALEND-Β5-Κυριακή-07,14
030112,ΤΗΛΕΜΑ-407-Κυριακή-30,4
030112,CALEND-406-Κυριακή-10,10
030113,CALEND-406-Κυριακή-10,14
030114,ΤΗΛΕΜΑ-302-Κυριακή-30,2
030114,ΤΗΛΕΜΑ-407-Κυριακή-30,2
030114,CALEND-301-Κυριακή-03,2
030114,CALEND-306-Κυριακή-06,2
030114,CALEND-307-Κυριακή-06,2
030114,CALEND-314-Κυριακή-09,2
030114,CALEND-319-Κυριακή-09,2
030114,CALEND-406-Κυριακή-10,25
030115,ΤΗΛΕΜΑ-302-Κυριακή-30,3
030115,CALEND-301-Κυριακή-03,3
030115,CALEND-307-Κυριακή-06,3
030115,CALEND-314-Κυριακή-09,3
030115,CALEND-319-Κυριακή-09,3
030116,ΤΗΛΕΜΑ-302-Κυριακή-30,4
030116,CALEND-301-Κυριακή-03,4
030116,CALEND-307-Κυριακή-06,4
030116,CALEND-314-Κυριακή-09,4
030116,CALEND-319-Κυριακή-09,4
030122,ΤΗΛΕΜΑ-302-Κυριακή-30,45
030122,CALEND-301-Κυριακή-03,77
030122,CALEND-307-Κυριακή-06,41
030122,CALEND-319-Κυριακή-09,34
030122,CALEND-406-Κυριακή-10,6
030123,ΤΗΛΕΜΑ-302-Κυριακή-30,46
030123,ΤΗΛΕΜΑ-407-Κυριακή-30,22
030123,CALEND-301-Κυριακή-03,78
030123,CALEND-307-Κυριακή-06,42
030123,CALEND-319-Κυριακή-09,35
030123,CALEND-406-Κυριακή-10,7
030124,ΤΗΛΕΜΑ-302-Κυριακή-30,47
030124,ΤΗΛΕΜΑ-407-Κυριακή-30,23
030124,CALEND-301-Κυριακή-03,79
030124,CALEND-307-Κυριακή-06,43
030124,CALEND-319-Κυριακή-09,36
030124,CALEND-406-Κυριακή-10,8
030125,CALEND-406-Κυριακή-10,1
030126,ΤΗΛΕΜΑ-302-Κυριακή-30,48
030126,ΤΗΛΕΜΑ-407-Κυριακή-30,24
030126,ΤΗΛΕΜΑ-411-Κυριακή-30,56
030126,CALEND-301-Κυριακή-03,80
030126,CALEND-306-Κυριακή-06,54
030126,CALEND-307-Κυριακή-06,44
030126,CALEND-314-Κυριακή-09,42
030126,CALEND-319-Κυριακή-09,37
030411,CALEND-406-Κυριακή-10,26
030413,ΤΗΛΕΜΑ-407-Κυριακή-30,2
030413,CALEND-304-305-Κυριακή-07,2
030413,CALEND-406-Κυριακή-10,2
030413,CALEND-Α5-Κυριακή-11,24
030413,CALEND-Β5-Κυριακή-07,30
030413,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,2
030415,CALEND-304-305-Κυριακή-07,70
030415,CALEND-Α5-Κυριακή-11,19
030415,CALEND-ΤΟΠ.ΜΕΣ-Κυριακή-23,52
030417,CALEND-406-Κυριακή-10,14
030418,CALEND-406-Κυριακή-10,15
030419,CALEND-406-Κυριακή-10,16
030420,ΤΗΛΕΜΑ-302-Κυριακή-30,44
030420,CALEND-406-Κυριακή-10,5
040001,ΤΗΛΕΜΑ-112-Κυριακή-30,19
040001,CALEND-140-Κυριακή-05,10
040001,CALEND-219-816-Κυριακή-06,2
040001,CALEND-790-Κυριακή-12,30
040001,CALEND-Α3-Κυριακή-02,10
040002,ΤΗΛΕΜΑ-112-Κυριακή-30,20
040002,CALEND-140-Κυριακή-05,11
040002,CALEND-219-816-Κυριακή-06,3
040002,CALEND-790-Κυριακή-12,31
040002,CALEND-Α3-Κυριακή-02,11
040003,CALEND-109-Κυριακή-06,2
040003,CALEND-140-Κυριακή-05,12
040003,CALEND-155-Κυριακή-08,19
040003,CALEND-164-Κυριακή-01,2
040003,CALEND-201-Κυριακή-05,2
040003,CALEND-790-Κυριακή-12,32
040003,CALEND-Α3-Κυριακή-02,12
040004,CALEND-109-Κυριακή-06,3
040004,CALEND-140-Κυριακή-05,13
040004,CALEND-155-Κυριακή-08,20
040004,CALEND-164-Κυριακή-01,3
040004,CALEND-201-Κυριακή-05,3
040004,CALEND-790-Κυριακή-12,33
040004,CALEND-Α3-Κυριακή-02,13
040005,CALEND-109-Κυριακή-06,4
040005,CALEND-140-Κυριακή-05,14
040005,CALEND-155-Κυριακή-08,21
040005,CALEND-164-Κυριακή-01,4
040005,CALEND-201-Κυριακή-05,4
040005,CALEND-790-Κυριακή-12,34
040005,CALEND-Α3-Κυριακή-02,14
040006,CALEND-109-Κυριακή-06,5
040006,CALEND-140-Κυριακή-05,15
040006,CALEND-155-Κυριακή-08,22
040006,CALEND-164-Κυριακή-01,5
040006,CALEND-201-Κυριακή-05,5
040006,CALEND-790-Κυριακή-12,35
040006,CALEND-Α3-Κυριακή-02,15
040007,CALEND-109-Κυριακή-06,6
040007,CALEND-140-Κυριακή-05,16
040007,CALEND-155-Κυριακή-08,23
040007,CALEND-790-Κυριακή-12,36
040007,CALEND-Α3-Κυριακή-02,16
040008,CALEND-140-Κυριακή-05,33
040008,CALEND-790-Κυριακή-12,26
040008,CALEND-Α3-Κυριακή-02,33
040009,CALEND-140-Κυριακή-05,34
040009,CALEND-790-Κυριακή-12,27
040009,CALEND-Α3-Κυριακή-02,34
040010,CALEND-140-Κυριακή-05,35
040010,CALEND-790-Κυριακή-12,28
040010,CALEND-Α3-Κυριακή-02,35
040011,ΤΗΛΕΜΑ-Μ2-Κυριακή-30,15
040012,ΤΗΛΕΜΑ-Μ2-Κυριακή-30,16
040013,CALEND-141-Κυριακή-05,3
040014,CALEND-141-Κυριακή-05,4
040015,CALEND-141-Κυριακή-05,5
040016,CALEND-141-Κυριακή-05,6
040016,CALEND-217-229-Κυριακή-12,6
040017,CALEND-141-Κυριακή-05,7
040017,CALEND-217-229-Κυριακή-12,7
040018,CALEND-141-Κυριακή-05,8
040018,CALEND-217-229-Κυριακή-12,8
040018,CALEND-219-816-Κυριακή-06,9
040019,CALEND-141-Κυριακή-05,9
040019,CALEND-217-229-Κυριακή-12,9
040019,CALEND-219-816-Κυριακή-06,10
040020,CALEND-141-Κυριακή-05,10
040020,CALEND-217-229-Κυριακή-12,10
040021,CALEND-141-Κυριακή-05,11
040021,CALEND-217-229-Κυριακή-12,11
040022,CALEND-141-Κυριακή-05,12
040023,CALEND-141-Κυριακή-05,13
040024,CALEND-141-Κυριακή-05,14
040025,CALEND-141-Κυριακή-05,26
040026,CALEND-141-Κυριακή-05,27
040027,CALEND-141-Κυριακή-05,28
040028,CALEND-141-Κυριακή-05,29
040028,CALEND-217-229-Κυριακή-12,38
040029,CALEND-141-Κυριακή-05,30
040029,CALEND-217-229-Κυριακή-12,39
040030,CALEND-141-Κυριακή-05,31
040030,CALEND-217-229-Κυριακή-12,40
