stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type
250043,250043,5η ΠΑΠΑΓΟΥ,Επί της ΠΑΠΑΓΟΥ,38.054888679,23.696563625,0
250044,250044,ΑΓ.ΤΡΥΦΩΝΑ,Επί της ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,38.054796322,23.706332316,0
250045,250045,ΑΝΑΤΟΛΗΣ,Επί της ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,38.053003374,23.706567439,0
250046,250046,ΕΥΑΓΓΕΛΙΣΤΡΙΑΣ,Επί της ΜΥΚΑΛΗΣ,38.055724113,23.698999434,0
250047,250047,ΕΥΑΓΓΕΛΙΣΤΡΙΑΣ,Επί της ΜΥΚΑΛΗΣ,38.055624507,23.698817468,0
250048,250048,ΠΑΠΑΦΛΕΣΣΑ,Επί της Κ.ΠΑΛΑΜΑ,38.058843314,23.717475659,0
250049,250049,ΝΙΚΗΤΑΡΑ,Επί της Κ.ΠΑΛΑΜΑ,38.054151619,23.722919220,0
250050,250050,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,Επί της ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,38.046888427,23.708460960,0
250051,250051,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,Επί της ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,38.047833088,23.707784780,0
250052,250052,ΟΛΥΜΠΙΑΣ,Επί της ΑΓ.ΝΙΚΟΛΑΟΥ,38.053132124,23.693447824,0
250053,250053,ΠΑΡΑΜΥΘΙΑΣ,Επί της ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,38.049904894,23.707332042,0
250054,250054,ΑΛΕΞΑΝΔΡΑΣ,Επί της ΛΕΩΦ.ΑΛΕΞΑΝΔΡΑΣ,38.053731858,23.709573628,0
250055,250055,ΔΗΜΑΡΧΕΙΟ,Επί της ΛΕΩΦ.ΑΛΕΞΑΝΔΡΑΣ,38.055880858,23.711183714,0
250056,250056,ΕΥΡΩΤΑ,Επί της ΣΩΚΡΑΤΟΥΣ,38.059629717,23.707361711,0
250057,250057,ΗΛΙΔΟΣ,Επί της ΣΩΚΡΑΤΟΥΣ,38.057284440,23.706573144,0
250058,250058,ΠΑΡΑΜΥΘΙΑΣ,Επί της ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,38.050471812,23.706976460,0
250059,250059,ΝΕΑ ΧΑΡΑΥΓΗ,Επί της ΛΕΩΦ.ΑΛΕΞΑΝΔΡΑΣ,38.052991524,23.709052246,0
250060,250060,ΚΑΛΠΑΚΙΟΥ,Επί της ΕΛΛΗΣΠΟΝΤΟΥ,38.045609085,23.705035585,0
250061,250061,ΑΓ.ΤΡΥΦΩΝΑΣ,Επί της ΑΓ.ΤΡΥΦΩΝΑ,38.051752366,23.703677394,0
250062,250062,ΣΧΟΛΕΙΑ,Επί της Κ.ΠΑΛΑΜΑ,38.053659939,23.724630787,0
250063,250063,ΑΠ.ΠΑΥΛΟΥ,Επί της Κ.ΠΑΛΑΜΑ,38.052632522,23.728521331,0
250064,250064,8η ΜΕΝΙΔΙΟΥ,Επί της ΛΕΩΦ.ΔΗΜΟΚΡΑΤΙΑΣ,38.052049587,23.729777246,0
250065,250065,7η ΜΕΝΙΔΙΟΥ,Επί της ΛΕΩΦ.ΔΗΜΟΚΡΑΤΙΑΣ,38.048965809,23.729161727,0
250066,250066,Κ.ΠΑΛΑΜΑ,Επί της Κ.ΠΑΛΑΜΑ,38.053045022,23.727619366,0
250067,250067,ΣΧΟΛΕΙΑ,Επί της Κ.ΠΑΛΑΜΑ,38.053688471,23.725268974,0
250068,250068,ΝΙΚΗΤΑΡΑ,Επί της Κ.ΠΑΛΑΜΑ,38.054322940,23.722952769,0
250069,250069,ΜΕΓ.ΑΛΕΞΑΝΔΡΟΥ,Επί της Κ.ΠΑΛΑΜΑ,38.055570197,23.720622797,0
250070,250070,ΠΑΠΑΦΛΕΣΣΑ,Επί της Κ.ΠΑΛΑΜΑ,38.057988944,23.718242660,0
250071,250071,ΑΘΗΝΑΣ,Επί της Κ.ΠΑΛΑΜΑ,38.061274672,23.716611366,0
250072,250072,ΚΑΝΑΡΗ,Επί της 28ης ΟΚΤΩΒΡΙΟΥ,38.062454394,23.716219235,0
250073,250073,7η ΧΑΣΙΑΣ,Επί της ΧΑΣΙΑΣ,38.046536080,23.715471501,0
250074,250074,ΤΕΡΜΑ,Επί της ΔΙΑΜ.ΧΩΡΟΣ ΣΧΟΛΕΙΟΥ,38.051622623,23.720626403,0
250075,250075,ΛΥΚΟΥΡΓΟΥ,Επί της ΑΓ.ΝΙΚΟΛΑΟΥ,38.053618807,23.693445794,0
250076,250076,ΑΦΕΤΗΡΙΑ,Επί της ΟΛΥΜΠΙΑΣ,38.054250256,23.693659726,0
250077,250077,ΑΠΟΒΙΒΑΣΗ,Επί της ΑΓ.ΝΙΚΟΛΑΟΥ,38.054903861,23.692004252,0
250115,250115,6η ΠΑΠΑΓΟΥ,Επί της ΠΑΠΑΓΟΥ,38.054815371,23.696096599,0
250116,250116,ΕΛΕΥΘΕΡΙΟΣ,Επί της ΠΑΠΑΓΟΥ,38.053948801,23.695575868,0
250117,250117,ΑΤΤΑΛΟΥ,Επί της ΜΥΚΑΛΗΣ,38.053781399,23.700580328,0
250121,250121,ΖΑΓΟΡΙΟΥ,Επί της ΜΑΒΙΛΗ,38.052724755,23.703285944,0
250146,250146,ΜΕΓ.ΑΛΕΞΑΝΔΡΟΥ,Επί της Κ.ΠΑΛΑΜΑ,38.055712365,23.719767376,0
260001,260001,ΑΓ.ΑΝΤΩΝΙΟΣ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.976511749,23.627032640,0
260002,260002,ΣΧΟΛΕΙΑ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.974322925,23.624607158,0
260003,260003,ΜΑΚΡΥΓΙΑΝΝΗ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.971880818,23.621909867,0
260004,260004,ΠΑΙΔΙΚΗ ΣΤΕΓΗ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.969709988,23.619507365,0
260005,260005,ΣΤΡΟΦΗ ΑΜΦΙΑΛΗΣ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.968036769,23.617705815,0
260006,260006,ΑΣΤΡΟ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.966688798,23.616153114,0
260007,260007,1η ΣΧΙΣΤΟΥ,Επί της ΛΕΩΦ.ΣΧΙΣΤΟΥ,37.964534529,23.613341029,0
260008,260008,2η ΣΧΙΣΤΟΥ,Επί της ΛΕΩΦ.ΣΧΙΣΤΟΥ,37.971898635,23.602702597,0
260009,260009,4η ΣΧΙΣΤΟΥ,Επί της ΛΕΩΦ.ΣΧΙΣΤΟΥ,37.982799410,23.593397521,0
260010,260010,ΔΡΕΛΛΙΑ,Επί της ΔΑΡΔΑΝΕΛΛΙΩΝ,37.969404347,23.625372229,0
260011,260011,ΘΕΡΜΟΠΥΛΩΝ,Επί της ΚΕΦΑΛΛΗΝΙΑΣ,37.967642256,23.623935319,0
260012,260012,4η ΣΧΙΣΤΟΥ,Επί της ΛΕΩΦ.ΣΧΙΣΤΟΥ,37.982699247,23.593102010,0
260013,260013,2η ΣΧΙΣΤΟΥ,Επί της ΛΕΩΦ.ΣΧΙΣΤΟΥ,37.971501385,23.602499802,0
260014,260014,1η ΣΧΙΣΤΟΥ,Επί της ΛΕΩΦ.ΣΧΙΣΤΟΥ,37.964380227,23.613011695,0
260015,260015,ΣΙΔΕΡΑ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.964734939,23.613988883,0
260016,260016,ΥΔΡΑΣ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.965106997,23.614761072,0
260017,260017,ΑΣΤΡΟ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.966536436,23.616415752,0
260018,260018,ΣΤΡΟΦΗ ΑΜΦΙΑΛΗΣ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.968454199,23.618580286,0
260019,260019,ΠΑΙΔΙΚΗ ΣΤΕΓΗ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.970335578,23.620654038,0
260020,260020,ΜΑΚΡΥΓΙΑΝΝΗ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.972117342,23.622591780,0
260021,260021,ΣΧΟΛΕΙΑ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.974424025,23.625221476,0
260022,260022,ΑΓ.ΑΝΤΩΝΙΟΣ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.975916658,23.626955949,0
260023,260023,ΣΑΜΟΥ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.977684488,23.630226258,0
260024,260024,ΡΟΜΑΝΤΖΟ,Επί της ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,37.964043630,23.628826109,0
260026,260026,ΧΑΛΚΗΔΟΝΑ,Επί της ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,37.964537156,23.625294500,0
260027,260027,ΣΤΡΟΦΗ ΑΜΦΙΑΛΗΣ,Επί της ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,37.964610157,23.622755433,0
260028,260028,ΑΣΤΡΟΝ,Επί της ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,37.964238280,23.619228226,0
260029,260029,ΕΥΚΛΕΙΔΟΥ,Επί της ΓΑΛΗΝΟΥ,37.970531860,23.614493637,0
260030,260030,ΠΥΡΟΣΒΕΣΤΙΚΗ,Επί της ΛΕΩΦ.ΔΗΜΟΚΡΑΤΙΑΣ,37.962437503,23.608787063,0
260031,260031,ΠΥΡΟΣΒΕΣΤΙΚΗ,Επί της ΛΕΩΦ.ΔΗΜΟΚΡΑΤΙΑΣ,37.962054793,23.610246230,0
260032,260032,ΣΙΔΕΡΑ,Επί της ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,37.963346795,23.613939229,0
260033,260033,ΑΣΤΡΟΝ,Επί της ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,37.963921950,23.618956639,0
260034,260034,ΣΤΡΟΦΗ ΑΜΦΙΑΛΗΣ,Επί της ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,37.964320143,23.622256011,0
260035,260035,ΧΑΛΚΗΔΟΝΑ,Επί της ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,37.964011265,23.627141411,0
260036,260036,ΡΟΜΑΝΤΖΟ,Επί της ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,37.963701362,23.628896136,0
260037,260037,ΣΤΡΟΦΗ,Επί της ΔΕΜΕΡΤΖΗ,37.966675126,23.625898404,0
260038,260038,ΑΓ.ΕΥΘΥΜΙΟΥ,Επί της ΠΡΟΙΚΟΝΗΣΟΥ,37.953887811,23.620875227,0
260039,260039,ΜΠΕΝΑΚΗ,Επί της ΓΑΛΗΝΟΥ,37.971845807,23.616661377,0
260040,260040,ΣΤΡΟΦΗ ΑΜΦΙΑΛΗΣ,Επί της ΛΕΩΦ.ΠΑΝ.ΤΣΑΛΔΑΡΗ,37.964909838,23.623459729,0
260041,260041,ΠΑΛΑΙΟ ΤΕΡΜΑ,Επί της ΛΕΩΦ.ΠΑΝ.ΤΣΑΛΔΑΡΗ,37.967664736,23.622512110,0
260042,260042,ΣΧΟΛΕΙΟ,Επί της ΛΕΩΦ.ΣΧΙΣΤΟΥ,37.966830996,23.610061600,0
260043,260043,ΣΧΟΛΕΙΟ,Επί της ΛΕΩΦ.ΣΧΙΣΤΟΥ,37.966667144,23.609572929,0
260044,260044,ΑΓ.ΠΑΝΤΕΛΕΗΜΩΝ,Επί της ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,37.961914201,23.625228140,0
260045,260045,ΣΥΡΟΥ,Επί της ΓΑΛΗΝΟΥ,37.973677820,23.620181412,0
260046,260046,ΓΙΑΝΝΟΥΡΗ,Επί της ΓΑΛΗΝΟΥ,37.970612713,23.614413518,0
260047,260047,ΒΑΦΕΙΑ,Επί της ΘΗΜΑΤΩΝ ΚΑΤΟΧΗΣ,37.971906940,23.624437294,0
260048,260048,ΜΠΑΛΗ,Επί της ΓΑΛΗΝΟΥ,37.975472256,23.623257761,0
260049,260049,ΑΜΦΙΑΛΗ,Επί της ΛΕΩΦ.ΠΑΝ.ΤΣΑΛΔΑΡΗ,37.970193941,23.621451727,0
260050,260050,ΠΑΛΑΙΟ ΤΕΡΜΑ,Επί της ΛΕΩΦ.ΠΑΝ.ΤΣΑΛΔΑΡΗ,37.967754133,23.622283957,0
260051,260051,ΣΤΡΟΦΗ ΑΜΦΙΑΛΗΣ,Επί της ΛΕΩΦ.ΠΑΝ.ΤΣΑΛΔΑΡΗ,37.965350149,23.623047642,0
260052,260052,1η ΑΓ.ΜΗΝΑ,Επί της Ρ.ΦΕΡΑΙΟΥ,37.964786060,23.621399801,0
260053,260053,2η ΑΓ.ΜΗΝΑ,Επί της Ρ.ΦΕΡΑΙΟΥ,37.966800172,23.619920843,0
260054,260054,3η ΑΓ.ΜΗΝΑ,Επί της Ρ.ΦΕΡΑΙΟΥ,37.968038359,23.618195354,0
260055,260055,4η ΑΓ.ΜΗΝΑ,Επί της Ρ.ΦΕΡΑΙΟΥ,37.968977652,23.616027348,0
260056,260056,5η ΑΓ.ΜΗΝΑ,Επί της ΥΨΗΛΑΝΤΟΥ,37.968661335,23.613011995,0
260057,260057,ΠΑΡΝΗΘΟΣ,Επί της ΠΑΡΝΗΘΟΣ,37.967171878,23.612302578,0
260058,260058,7η ΑΓ.ΜΗΝΑ,Επί της ΓΙΑΝΝΟΥΡΗ,37.966160775,23.614539260,0
260059,260059,ΘΕΜΙΔΟΣ,Επί της ΧΡ.ΣΜΥΡΝΗΣ,37.956757557,23.622010167,0
260060,260060,ΚΟΠΗ,Επί της ΠΛΑΤΩΝΟΣ,37.953747750,23.627819337,0
260061,260061,ΝΕΚΡΟΤΑΦΕΙΟ,Επί της ΠΛΑΤΩΝΟΣ,37.953729701,23.624973777,0
260062,260062,ΕΥΓΕΝΕΙΑ,Επί της ΠΛΑΤΩΝΟΣ,37.953736793,23.621558959,0
260063,260063,25ης ΜΑΡΤΙΟΥ,Επί της 25ης ΜΑΡΤΙΟΥ,37.953966752,23.623003375,0
260064,260064,ΚΟΥΝΤΟΥΡΙΩΤΟΥ,Επί της ΧΡ.ΣΜΥΡΝΗΣ,37.956274348,23.620293811,0
260065,260065,ΤΕΡΜΑ(ΣΧΟΛΕΙΟ),Επί της ΧΡ.ΣΜΥΡΝΗΣ,37.956118333,23.616652063,0
260066,260066,ΒΥΡΩΝΟΣ,Επί της ΔΩΔΕΚΑΝΗΣΟΥ,37.956569452,23.619575160,0
260067,260067,ΠΛ.ΕΥΓΕΝΕΙΑΣ,Επί της ΠΡΟΙΚΟΝΗΣΟΥ,37.955212865,23.620925331,0
260068,260068,ΜΙΑΟΥΛΗ,Επί της Κ.ΠΑΛΑΜΑ,37.951454190,23.620830822,0
260069,260069,ΚΕΡΑΤΣΑΚΗ,Επί της ΑΝΑΠΑΥΣΕΩΣ,37.951707048,23.626623109,0
260070,260070,ΑΝΑΣΤΑΣΗΣ,Επί της ΑΝΑΠΑΥΣΕΩΣ,37.952864479,23.624978175,0
260071,260071,ΠΛΑΤΩΝΟΣ,Επί της ΠΛΑΤΩΝΟΣ,37.953500073,23.618031578,0
260072,260072,ΕΒΓΑ,Επί της ΚΟΜΝΗΝΩΝ,37.952516650,23.617717962,0
260073,260073,ΡΟΔΟΠΟΛΕΩΣ,Επί της ΔΙΓΕΝΗ ΑΚΡΙΤΑ,37.952701806,23.616453551,0
260074,260074,Δ.Ε.Η,Επί της ΔΙΓΕΝΗ ΑΚΡΙΤΑ,37.953812090,23.614216786,0
260075,260075,ΣΧΟΛΕΙΟ,Επί της ΠΑΛΑΙΟΛΟΓΟΥ,37.952242719,23.613872140,0
260076,260076,ΑΡΙΑΔΝΗΣ,Επί της ΜΑΡΑΘΩΝΟΜΑΧΩΝ,37.977354913,23.631469013,0
260077,260077,ΣΧΟΛΕΙΟ,Επί της ΠΑΛΑΙΟΛΟΓΟΥ,37.952126412,23.614134543,0
260078,260078,Δ.Ε.Η,Επί της ΔΕΓΕΝΗ ΑΚΡΙΤΑ,37.953550684,23.614206771,0
260079,260079,ΠΑΛ.ΤΕΡΜΑ,Επί της ΜΕΓ.ΑΛΕΞΑΝΔΡΟΥ,37.952909210,23.616486620,0
260080,260080,ΒΥΡΩΝΟΣ,Επί της ΜΕΓ.ΑΛΕΞΑΝΔΡΟΥ,37.952924256,23.618341886,0
260081,260081,ΛΕΣΒΟΥ,Επί της ΓΑΛΗΝΟΥ,37.974347807,23.621122980,0
260082,260082,ΣΙΝΕ ΚΑΤΕΡΙΝΑ,Επί της ΒΥΡΩΝΟΣ,37.954459554,23.619301473,0
260083,260083,ΑΝΑΣΤΑΣΗ,Επί της ΜΕΓ.ΑΛΕΞΑΝΔΡΟΥ,37.953024747,23.624362706,0
260085,260085,ΚΟΠΗ,Επί της ΜΕΓ.ΑΛΕΞΑΝΔΡΟΥ,37.953083073,23.628539788,0
260086,260086,ΧΑΙΔΟΥ,Επί της ΠΑΠΑΝΑΣΤΑΣΙΟΥ,37.958613508,23.627441901,0
260087,260087,ΠΕΡΙΚΛΕΟΥΣ,Επί της ΠΑΠΑΝΑΣΤΑΣΙΟΥ,37.960740512,23.627431156,0
260088,260088,ΣΜΥΡΝΗΣ,Επί της ΦΙΛΕΛΛΗΝΩΝ,37.961638608,23.626424842,0
260089,260089,ΑΓ.ΠΑΝΤΕΛΕΗΜΩΝ,Επί της ΦΙΛΕΛΛΗΝΩΝ,37.961631429,23.624170882,0
260090,260090,ΚΑΙΣΑΡΕΙΑΣ,Επί της ΚΑΙΣΑΡΕΙΑΣ,37.962565074,23.623016343,0
260091,260091,ΕΒΓΑ,Επί της ΚΑΙΣΑΡΕΙΑΣ,37.962286861,23.620581605,0
260092,260092,ΑΓ.ΓΕΩΡΓΙΟΣ,Επί της ΚΑΙΣΑΡΕΙΑΣ,37.962394629,23.617678146,0
260093,260093,ΝΕΥΤΩΝΟΣ,Επί της ΚΑΙΣΑΡΕΙΑΣ,37.962496142,23.615639892,0
260095,260095,ΣΑΧΤΟΥΡΗ,Επί της ΓΑΛΗΝΟΥ,37.971998652,23.616546728,0
260096,260096,ΠΛΑΠΟΥΤΑ,Επί της ΓΑΛΗΝΟΥ,37.973068111,23.618374245,0
260097,260097,ΑΓ.ΠΑΝΤΕΛΕΗΜΩΝ,Επί της ΦΙΛΛΕΛΗΝΩΝ,37.961479376,23.624535938,0
260098,260098,ΑΓ.ΓΕΩΡΓΙΟΣ,Επί της ΘΗΜΑΤΩΝ ΚΑΤΟΧΗΣ,37.974125518,23.624881421,0
260099,260099,ΧΑΡΑΥΓΗ,Επί της ΠΑΛΑΙΟΛΟΓΟΥ,37.951296420,23.613888475,0
260100,260100,ΧΑΡΑΥΓΗ,Επί της ΠΑΛΑΙΟΛΟΓΟΥ,37.951369455,23.614172648,0
260101,260101,ΘΗΣΕΩΣ,Επί της ΜΑΡΑΘΩΝΟΜΑΧΩΝ,37.975930941,23.631487518,0
260111,260111,ΕΒΓΑ,Επί της ΘΥΜΑΤΩΝ ΚΑΤΟΧΗΣ,37.970364712,23.624114980,0
260112,260112,ΓΥΜΝΑΣΙΟ,Επί της ΔΕΜΕΡΤΖΗ,37.968802198,23.625910381,0
260113,260113,ΗΛΕΙΑΣ,Επί της ΑΝΩΝΥΜΟΣ,37.964699767,23.608797830,0
260116,260116,ΤΑΜΠΟΥΡΙΑ,Επί της ΠΑΠΑΝΙΚΟΛΗ,37.958160779,23.626783957,0
260117,260117,ΚΑΝΑΚΙΔΗ,Επί της ΔΗΜΟΚΡΑΤΙΑΣ,37.958539338,23.623958971,0
260118,260118,ΠΡΟΣΚΟΠΩΝ,Επί της ΔΗΜΟΚΡΑΤΙΑΣ,37.959000628,23.621657169,0
260119,260119,ΚΑΛΟΣΚΑΜΗ,Επί της ΔΗΜΟΚΡΑΤΙΑΣ,37.959010094,23.619004784,0
260120,260120,ΑΓ.ΓΕΩΡΓΙΟΣ,Επί της ΔΗΜΟΚΡΑΤΙΑΣ,37.959395471,23.615564983,0
260122,260122,ΑΓ.ΓΕΩΡΓΙΟΣ,Επί της ΔΗΜΟΚΡΑΤΙΑΣ,37.959213914,23.615167509,0
260123,260123,ΚΑΛΟΣΚΑΜΗ,Επί της ΔΗΜΟΚΡΑΤΙΑΣ,37.958757185,23.618835340,0
260124,260124,ΠΡΟΣΚΟΠΩΝ,Επί της ΔΗΜΟΚΡΑΤΙΑΣ,37.958755819,23.621203090,0
260125,260125,ΚΑΝΑΚΙΔΗ,Επί της ΔΗΜΟΚΡΑΤΙΑΣ,37.958349051,23.623641208,0
260126,260126,ΤΑΜΠΟΥΡΙΑ,Επί της ΔΗΜΟΚΡΑΤΙΑΣ,37.957805739,23.625670196,0
260127,260127,ΠΛΑΤΩΝΟΣ,Επί της ΜΕΓ.ΑΛΕΞΑΝΔΡΟΥ,37.953549867,23.622288403,0
260128,260128,3η ΣΧΙΣΤΟΥ,Επί της ΛΕΩΦ.ΣΧΙΣΤΟΥ,37.974196427,23.599900702,0
260129,260129,3η ΣΧΙΣΤΟΥ,Επί της ΛΕΩΦ.ΣΧΙΣΤΟΥ,37.974095931,23.599502747,0
260130,260130,ΠΥΡΟΣΒΕΣΤΙΚΗ,Επί της ΔΗΜΟΚΡΑΤΙΑΣ,37.962353154,23.610529252,0
260132,260132,ΣΤΟΥΡΝΑΡΗ,Επί της ΑΚΡΟΠΟΛΕΩΣ,37.961245679,23.616352202,0
260133,260133,ΚΟΥΝΤΟΥΡΙΩΤΗ,Επί της ΑΚΡΟΠΟΛΕΩΣ,37.961148355,23.619688146,0
260134,260134,25ης ΜΑΡΤΙΟΥ,Επί της ΑΚΡΟΠΟΛΕΩΣ,37.961092055,23.621794429,0
260135,260135,ΠΛ.ΚΥΠΡΟΥ,Επί της ΕΛ.ΒΕΝΙΖΕΛΟΥ,37.959790782,23.626365901,0
260136,260136,ΑΚΤΗ ΙΩΝΙΑΣ,Επί της ΑΚΤΗ ΙΩΝΙΑΣ,37.961417179,23.613676120,0
260137,260137,ΜΥΚΑΛΗΣ,Επί της ΜΙΑΟΥΛΗ,37.951112855,23.615630912,0
260138,260138,ΚΟΜΝΗΝΩΝ,Επί της ΜΙΑΟΥΛΗ,37.951127876,23.617474750,0
260140,260140,ΠΡΟΥΣΣΗΣ,Επί της ΔΩΔΕΚΑΝΗΣΟΥ,37.956541968,23.616661244,0
260141,260141,ΔΑΓΚΛΗ,Επί της ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,37.963904911,23.616486362,0
260142,260142,ΔΑΓΚΛΗ,Επί της ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,37.963671545,23.616783563,0
260143,260143,ΜΑΚΡΥΓΙΑΝΝΗ,Επί της ΔΑΡΔΑΝΕΛΛΙΩΝ,37.971182639,23.626239861,0
260144,260144,ΒΑΛΤΕΤΣΙΟΥ,Επί της ΔΑΡΔΑΝΕΛΛΙΩΝ,37.972527737,23.626927557,0
260145,260145,ΑΜΑΖΩΝΩΝ,Επί της ΠΕΡΕΒΟΥ,37.974688040,23.628897760,0
260146,260146,ΓΡ.ΛΑΜΠΡΑΚΗ,Επί της ΠΕΡΡΑΙΒΟΥ,37.976830978,23.628226573,0
260147,260147,ΜΟΥΣΩΝ,Επί της Μ.ΜΠΟΤΣΑΡΗ,37.976852596,23.629365082,0
260148,260148,ΕΣΠΕΡΙΔΩΝ,Επί της Μ.ΜΠΟΤΣΑΡΗ,37.974005084,23.629538800,0
260149,260149,ΜΟΝΕΜΒΑΣΙΑΣ,Επί της ΜΥΣΤΡΑ,37.972908940,23.627768160,0
260150,260150,ΣΧΟΛΕΙΟ,Επί της ΜΥΣΤΡΑ,37.970653166,23.626959814,0
260151,260151,ΤΑΜΠΟΥΡΙΑ,Επί της ΔΗΜΟΚΡΑΤΙΑΣ,37.957615436,23.628186850,0
260153,260153,Τ.Ε.Λ,Επί της ΜΙΑΟΥΛΗ,37.951362485,23.620341857,0
260154,260154,ΚΟΜΝΗΝΩΝ,Επί της ΜΙΑΟΥΛΗ,37.951334281,23.617200506,0
260155,260155,ΜΥΚΑΛΗΣ,Επί της ΜΙΑΟΥΛΗ,37.951291472,23.615129163,0
260163,260163,ΑΓ.ΣΟΦΙΑ,Επί της ΔΕΜΕΡΤΖΗ,37.965187992,23.625894564,0
260164,260164,ΣΟΛΩΜΟΥ,Επί της ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,37.964337280,23.624794609,0
260171,260171,ΣΧΟΛΕΙΟ,Επί της ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,37.963665602,23.626141355,0
260173,260173,ΜΑΔΥΤΟΥ,Επί της ΕΛ.ΒΕΝΙΖΕΛΟΥ,37.957032490,23.626254659,0
260174,260174,ΙΜΒΡΟΥ,Επί της ΕΛ.ΒΕΝΙΖΕΛΟΥ,37.954553953,23.626255835,0
260175,260175,ΧΡΥΣΟΣΤΟΜΟΥ ΣΜΥΡΝΗΣ,Επί της 25ης ΜΑΡΤΙΟΥ,37.956471780,23.622831209,0
260176,260176,ΔΗΜΑΡΧΕΙΟ,Επί της ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,37.960578903,23.624790963,0
260177,260177,ΣΧΟΛΕΙΟ,Επί της ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,37.962799693,23.625929448,0
260180,260180,ΣΙΔΕΡΑ,Επί της ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,37.963587521,23.613141080,0
260181,260181,Δ.ΑΕΡΟΠΑΓΗΤΟΥ,Επί της ΛΕΩΦ.ΠΑΝ.ΤΣΑΛΔΑΡΗ,37.970356683,23.621610284,0
260182,260182,ΕΥΚΛΕΙΔΟΥ,Επί της ΒΛΑΧΑΒΑ,37.970307251,23.614711130,0
260183,260183,ΠΛΑΤΩΝΟΣ,Επί της ΒΥΡΩΝΟΣ,37.953323876,23.619284569,0
260184,260184,ΑΘ.ΔΙΑΚΟΥ,Επί της ΑΚΡΟΠΟΛΕΩΣ,37.961186999,23.617707174,0
260186,260186,ΠΥΡΟΣΒΕΣΤΙΚΗ,Επί της Λ.ΔΗΜΟΚΡΑΤΙΑΣ,37.961974885,23.610610937,0
260188,260188,ΑΦΕΤΗΡΙΑ,Επί της ΚΑΡΑΟΛΗ ΚΑΙ ΔΗΜΗΤΡΙΟΥ,37.960043030,23.626330472,0
260189,260189,ΒΟΥΓΙΟΥΚΛΑΚΗ ΣΤΑΥΡΟΥΛΑ,Επί της ΓΑΛΗΝΟΥ,37.972771209,23.618535180,0
270001,270001,ΚΑΤ,Επί της ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,38.064724769,23.809654745,0
270002,270002,ΖΗΡΙΝΕΙΟ,Επί της ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,38.069161519,23.811193719,0
